laureate_id,full_name,given_name,family_name,gender,birth_date,birth_country,birth_city,prize_date,category,prizeAmount,motivation
19,"Max von Laue","Max","von Laue",male,1879-10-09,"Germany","Pfaffendorf",1915-11-11,"Physics",146900,"for his discovery of the diffraction of X-rays by crystals"
904,"May-Britt Moser","May-Britt","Moser",female,1963-01-04,"Norway","Fosnavåg",2014-10-06,"Physiology or Medicine",8000000,"for their discoveries of cells that constitute a positioning system in the brain"
225,"Melvin Calvin","Melvin","Calvin",male,1911-04-08,"USA","St. Paul, MN",1961-11-02,"Chemistry",250233,"for his research on the carbon dioxide assimilation in plants"
133,"Melvin Schwartz","Melvin","Schwartz",male,1932-11-02,"USA","New York, NY",1988-10-19,"Physics",2500000,"for the neutrino beam method and the demonstration of the doublet structure of the leptons through the discovery of the muon neutrino"
1019,"nan","nan","nan",nan,nan,"nan","nan",2022-10-07,"Peace",10000000,"The Peace Prize laureates represent civil society in their home countries. They have for many years promoted the right to criticise power and protect the fundamental rights of citizens. They have made an outstanding effort to document war crimes, human right abuses and the abuse of power. Together they demonstrate the significance of civil society for peace and democracy."
539,"Menachem Begin","Menachem","Begin",male,1913-08-16,"Russian Empire","Brest Litovsk",1978-10-27,"Peace",725000,"for jointly having negotiated peace between Egypt and Israel in 1978"
705,"Merton H. Miller","Merton H.","Miller",male,1923-05-16,"USA","Boston, MA",1990-10-16,"Economic Sciences",4000000,"for their pioneering work in the theory of financial economics"
986,"Michael Houghton","Michael","Houghton",male,1949-00-00,"United Kingdom","nan",2020-10-05,"Physiology or Medicine",10000000,"for the discovery of Hepatitis C virus"
984,"Michael Kremer","Michael","Kremer",male,1964-11-12,"USA","New York, NY",2019-10-14,"Economic Sciences",9000000,"for their experimental approach to alleviating global poverty"
890,"Michael Levitt","Michael","Levitt",male,1947-05-09,"South Africa","Pretoria",2013-10-09,"Chemistry",8000000,"for the development of multiscale models for complex chemical systems"
939,"Michael Rosbash","Michael","Rosbash",male,1944-03-07,"USA","Kansas City, MO",2017-10-02,"Physiology or Medicine",9000000,"for their discoveries of molecular mechanisms controlling the circadian rhythm"
432,"Michael S. Brown","Michael S.","Brown",male,1941-04-13,"USA","New York, NY",1985-10-14,"Physiology or Medicine",1800000,"for their discoveries concerning the regulation of cholesterol metabolism"
279,"Michael Smith","Michael","Smith",male,1932-04-26,"United Kingdom","Blackpool",1993-10-13,"Chemistry",6700000,"for his fundamental contributions to the establishment of oligonucleotide-based, site-directed mutagenesis and its development for protein studies"
940,"Michael W. Young","Michael W.","Young",male,1949-03-28,"USA","Miami, FL",2017-10-02,"Physiology or Medicine",9000000,"for their discoveries of molecular mechanisms controlling the circadian rhythm"
1051,"Michel H. Devoret","Michel H.","Devoret",male,1953-00-00,"France","Paris",2025-10-07,"Physics",11000000,"for the discovery of macroscopic quantum mechanical tunnelling and energy quantisation in an electric circuit"
974,"Michel Mayor","Michel","Mayor",male,1942-01-12,"Switzerland","Lausanne",2019-10-08,"Physics",9000000,"for the discovery of an exoplanet orbiting a solar-type star"
641,"Miguel Angel Asturias","Miguel Angel","Asturias",male,1899-10-19,"Guatemala","Guatemala City",1967-10-19,"Literature",320000,"for his vivid literary achievement, deep-rooted in the national traits and traditions of Indian peoples of Latin America"
552,"Mikhail Gorbachev","Mikhail","Gorbachev",male,1931-03-02,"USSR","Privolnoye",1990-10-15,"Peace",4000000,"for the leading role he played in the radical changes in East-West relations"
638,"Mikhail Sholokhov","Mikhail","Sholokhov",male,1905-05-24,"Russia","Veshenskaya",1965-10-15,"Literature",282000,"for the artistic power and integrity with which, in his epic of the Don, he has given expression to a historic phase in the life of the Russian people"
688,"Milton Friedman","Milton","Friedman",male,1912-07-31,"USA","Brooklyn, NY",1976-10-14,"Economic Sciences",681000,"for his achievements in the fields of consumption analysis, monetary history and theory and for his demonstration of the complexity of stabilization policy"
880,"Mo Yan","Mo","Yan",male,1956-03-25,"China","Gaomi",2012-10-11,"Literature",8000000,"who with hallucinatory realism merges folk tales, history and the contemporary"
798,"Mohamed ElBaradei","Mohamed","ElBaradei",male,1942-06-17,"Egypt","Cairo",2005-10-07,"Peace",10000000,"for their efforts to prevent nuclear energy from being used for military purposes and to ensure that nuclear energy for peaceful purposes is used in the safest possible way"
1016,"Morten Meldal","Morten","Meldal",male,1954-00-00,"Denmark","Copenhagen",2022-10-05,"Chemistry",10000000,"for the development of click chemistry and bioorthogonal chemistry"
540,"Mother Teresa","Anjezë Gonxhe","Bojaxhiu",female,1910-08-26,"Ottoman Empire","Uskup",1979-10-27,"Peace",800000,"for her work for bringing help to suffering humanity"
1029,"Moungi Bawendi","Moungi","Bawendi",male,1961-00-00,"France","Paris",2023-10-04,"Chemistry",11000000,"for the discovery and synthesis of quantum dots"
809,"Muhammad Yunus","Muhammad","Yunus",male,1940-06-28,"British India","Chittagong",2006-10-13,"Peace",10000000,"for their efforts to create economic and social development from below"
90,"Murray Gell-Mann","Murray","Gell-Mann",male,1929-09-15,"USA","New York, NY",1969-10-30,"Physics",375000,"for his contributions and discoveries concerning the classification of elementary particles and their interactions"
718,"Myron Scholes","Myron","Scholes",male,1941-07-01,"Canada","Timmins, ON",1997-10-14,"Economic Sciences",7500000,"for a new method to determine the value of derivatives"
967,"Nadia Murad","Nadia","Murad",female,1993-03-10,"Iraq","Kojo",2018-10-05,"Peace",9000000,"for their efforts to end the use of sexual violence as a weapon of war and armed conflict"
668,"Nadine Gordimer","Nadine","Gordimer",female,1923-11-20,"South Africa","Springs",1991-10-03,"Literature",6000000,"who through her magnificent epic writing has - in the words of Alfred Nobel - been of very great benefit to humanity"
665,"Naguib Mahfouz","Naguib","Mahfouz",male,1911-12-11,"Egypt","Cairo",1988-10-13,"Literature",2500000,"who, through works rich in nuance - now clear-sightedly realistic, now evocatively ambiguous - has formed an Arabian narrative art that applies to all mankind"
503,"nan","nan","nan",nan,nan,"nan","nan",1938-11-17,"Peace",155077,"for having carried on the work of Fridtjof Nansen to the benefit of refugees across Europe"
1033,"Narges Mohammadi","Narges","Mohammadi",female,1972-04-21,"Iran","Zanjan",2023-10-06,"Peace",11000000,"for her fight against the oppression of women in Iran and her fight to promote human rights and freedom for all"
495,"Nathan Söderblom","Nathan","Söderblom",male,1866-01-15,"Sweden","Trönö",1930-12-10,"Peace",172947,"for promoting Christian unity and helping create 'that new attitude of mind which is necessary if peace between nations is to become reality'"
925,"nan","nan","nan",nan,nan,"nan","nan",2015-10-09,"Peace",8000000,"for its decisive contribution to the building of a pluralistic democracy in Tunisia in the wake of the Jasmine Revolution of 2011"
640,"Nelly Sachs","Nelly","Sachs",female,1891-12-10,"Germany","Berlin",1966-10-20,"Literature",300000,"for her outstanding lyrical and dramatic writing, which interprets Israel's destiny with touching strength"
555,"Nelson Mandela","Nelson","Mandela",male,1918-07-18,"South Africa","Mvezo",1993-10-15,"Peace",6700000,"for their work for the peaceful termination of the apartheid regime, and for laying the foundations for a new democratic South Africa"
497,"Nicholas Murray Butler","Nicholas Murray","Butler",male,1862-04-02,"USA","Elizabeth, NJ",1931-12-10,"Peace",173206,"for their assiduous effort to revive the ideal of peace and to rekindle the spirit of peace in their own nation and in the whole of mankind"
118,"Nicolaas Bloembergen","Nicolaas","Bloembergen",male,1920-03-11,"the Netherlands","Dordrecht",1981-10-19,"Physics",1000000,"for their contribution to the development of laser spectroscopy"
82,"Nicolay G. Basov","Nicolay G.","Basov",male,1922-12-14,"USSR","Usman",1964-10-29,"Physics",273000,"for fundamental work in the field of quantum electronics, which has led to the construction of oscillators and amplifiers based on the maser-laser principle"
27,"Niels Bohr","Niels","Bohr",male,1885-10-07,"Denmark","Copenhagen",1922-11-09,"Physics",122483,"for his services in the investigation of the structure of atoms and of the radiation emanating from them"
429,"Niels K. Jerne","Niels K.","Jerne",male,1911-12-23,"United Kingdom","London",1984-10-15,"Physiology or Medicine",1650000,"for theories concerning the specificity in development and control of the immune system and the discovery of the principle for production of monoclonal antibodies"
295,"Niels Ryberg Finsen","Niels Ryberg","Finsen",male,1860-12-15,"Faroe Islands (Denmark)","Thorshavn",1903-10-15,"Physiology or Medicine",141358,"in recognition of his contribution to the treatment of diseases, especially lupus vulgaris, with concentrated light radiation, whereby he has opened a new avenue for medical science"
1043,"nan","nan","nan",nan,nan,"nan","nan",2024-10-11,"Peace",11000000,"for its efforts to achieve a world free of nuclear weapons and for demonstrating through witness testimony that nuclear weapons must never be used again"
402,"Nikolaas Tinbergen","Nikolaas","Tinbergen",male,1907-04-15,"the Netherlands","the Hague",1973-10-11,"Physiology or Medicine",510000,"for their discoveries concerning organization and elicitation of individual and social behaviour patterns"
220,"Nikolay Semenov","Nikolay","Semenov",male,1896-04-03,"Russia","Saratov",1956-11-01,"Chemistry",200123,"for their researches into the mechanism of chemical reactions"
528,"Norman Borlaug","Norman","Borlaug",male,1914-03-25,"USA","Cresco, IA",1970-10-21,"Peace",400000,"for having given a well-founded hope - the green revolution"
135,"Norman F. Ramsey","Norman F.","Ramsey",male,1915-08-27,"USA","Washington, D.C.",1989-10-12,"Physics",3000000,"for the invention of the separated oscillatory fields method and its use in the hydrogen maser and other atomic clocks"
196,"Norman Haworth","Norman","Haworth",male,1883-03-19,"United Kingdom","Chorley",1937-11-11,"Chemistry",158463,"for his investigations on carbohydrates and vitamin C"
667,"Octavio Paz","Octavio","Paz",male,1914-03-31,"Mexico","Mexico City",1990-10-11,"Literature",4000000,"for impassioned writing with wide horizons, characterized by sensuous intelligence and humanistic integrity"
238,"Odd Hassel","Odd","Hassel",male,1897-05-17,"Norway","Kristiania",1969-10-30,"Chemistry",375000,"for their contributions to the development of the concept of conformation and its application in chemistry"
655,"Odysseus Elytis","Odysseus","Elytis",male,1911-11-02,"Crete","Iráklion",1979-10-18,"Literature",800000,"for his poetry, which, against the background of Greek tradition, depicts with sensuous strength and intellectual clear-sightedness modern man's struggle for freedom and creativeness"
515,"nan","nan","nan",nan,nan,"nan","nan",1955-11-05,"Peace",181647,"for its efforts to heal the wounds of war by providing help and protection to refugees all over the world"
515,"nan","nan","nan",nan,nan,"nan","nan",1981-10-14,"Peace",1000000,"for promoting the fundamental rights of refugees"
979,"Olga Tokarczuk","Olga","Tokarczuk",female,1962-01-29,"Poland","Sulechów",2019-10-10,"Literature",9000000,"for a narrative imagination that with encyclopedic passion represents the crossing of boundaries as a form of life"
847,"Oliver E. Williamson","Oliver E.","Williamson",male,1932-09-27,"USA","Superior, WI",2009-10-12,"Economic Sciences",10000000,"for his analysis of economic governance, especially the boundaries of the firm"
935,"Oliver Hart","Oliver","Hart",male,1948-10-09,"United Kingdom","London",2016-10-10,"Economic Sciences",8000000,"for their contributions to contract theory"
813,"Oliver Smithies","Oliver","Smithies",male,1925-06-23,"United Kingdom","Halifax",2007-10-08,"Physiology or Medicine",10000000,"for their discoveries of principles for introducing specific gene modifications in mice by the use of embryonic stem cells"
1055,"Omar M. Yaghi","Omar M.","Yaghi",male,1965-02-09,"Jordan","Amman",2025-10-08,"Chemistry",11000000,"for the development of metal–organic frameworks"
893,"nan","nan","nan",nan,nan,"nan","nan",2013-10-11,"Peace",8000000,"for its extensive efforts to eliminate chemical weapons"
808,"Orhan Pamuk","Orhan","Pamuk",male,1952-06-07,"Turkey","Istanbul",2006-10-12,"Literature",10000000,"who in the quest for the melancholic soul of his native city has discovered new symbols for the clash and interlacing of cultures"
829,"Osamu Shimomura","Osamu","Shimomura",male,1928-08-27,"Japan","Kyoto",2008-10-08,"Chemistry",10000000,"for the discovery and development of the green fluorescent protein, GFP"
